System Time,Speed (km/h),Throttle,Brake,Steering Angle,posX,posY,posZ,Date,Time,Seconds
2024-04-09 15:55:13.971,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.971000,0.0
2024-04-09 15:55:13.971,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.971000,0.0
2024-04-09 15:55:13.971,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.971000,0.0
2024-04-09 15:55:13.971,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.971000,0.0
2024-04-09 15:55:13.971,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.971000,0.017
2024-04-09 15:55:13.986,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.986000,0.017
2024-04-09 15:55:13.986,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.986000,0.017
2024-04-09 15:55:13.986,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.986000,0.017
2024-04-09 15:55:13.986,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:13.986000,0.017
2024-04-09 15:55:14.004,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.004000,0.047
2024-04-09 15:55:14.004,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.004000,0.047
2024-04-09 15:55:14.004,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.004000,0.047
2024-04-09 15:55:14.004,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.004000,0.047
2024-04-09 15:55:14.019,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.019000,0.065
2024-04-09 15:55:14.019,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.019000,0.065
2024-04-09 15:55:14.019,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.019000,0.065
2024-04-09 15:55:14.054,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.054000,0.065
2024-04-09 15:55:14.054,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.054000,0.083
2024-04-09 15:55:14.054,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.054000,0.083
2024-04-09 15:55:14.054,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.03899,2024-04-09,0 days 15:55:14.054000,0.083
2024-04-09 15:55:14.070,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.070000,0.083
2024-04-09 15:55:14.070,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.070000,0.083
2024-04-09 15:55:14.070,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.070000,0.117
2024-04-09 15:55:14.070,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.070000,0.117
2024-04-09 15:55:14.087,0.0,0.0,0.0,-0.556,-16688.02344,-25.53666,252.039,2024-04-09,0 days 15:55:14.087000,0.117
